Unnamed: 0,Hora,Temperatura_Media,Temperatura_Minima,Temperatura_Maxima,Brillo_Solar,Energia_Radiacion_Solar,Humedad_Relativa,Precipitaciones,Evaporaciones,Velocidad_del_Viento,FechaHora
7197,00:00:00,12.4,9.6,17.6,3.1,337.0,82.0,4.2,2.14,0.53,1999-09-15
7198,00:00:00,12.8,9.8,17.8,7.2,585.1,81.6,4.7,3.94,1.15,1999-09-16
7199,00:00:00,10.9,9.4,14.8,2.2,318.0,82.6,0.0,2.44,1.0,1999-09-17
7200,00:00:00,11.9,6.2,16.6,3.7,345.5,77.3,0.5,3.22,0.86,1999-09-18
7201,00:00:00,12.0,6.6,16.8,2.9,351.9,81.3,0.4,1.14,0.61,1999-09-19
7202,00:00:00,13.5,8.6,18.6,6.9,504.5,70.3,0.0,3.72,1.03,1999-09-20
7203,00:00:00,11.9,5.4,18.6,7.0,525.7,77.6,0.3,3.6,1.06,1999-09-21
7204,00:00:00,12.2,11.2,15.6,1.9,349.8,77.3,4.3,2.26,0.81,1999-09-22
7205,00:00:00,12.1,9.2,17.0,4.2,472.7,81.0,2.8,2.68,0.71,1999-09-23
7206,00:00:00,12.9,7.0,17.6,6.3,468.5,78.0,0.0,3.5,0.77,1999-09-24
7207,00:00:00,13.1,9.2,17.8,5.1,373.1,81.3,1.3,2.64,0.74,1999-09-25
7208,00:00:00,13.4,8.8,19.4,3.8,371.0,76.6,0.5,3.08,0.67,1999-09-26
7209,00:00:00,11.3,8.4,16.8,0.8,275.6,85.3,1.2,2.84,0.6000000000000001,1999-09-27
7210,00:00:00,11.2,9.8,15.2,0.1,220.4,86.6,8.1,0.34,0.5,1999-09-28
7211,00:00:00,11.5,8.2,17.0,3.6,489.7,80.0,0.0,3.4,0.77,1999-09-29
7212,00:00:00,12.7,9.2,18.2,8.0,576.6,78.0,0.0,4.44,0.81,1999-09-30
7213,00:00:00,12.8,5.2,19.2,5.2,381.6,76.0,0.3,2.62,0.65,1999-10-01
7214,00:00:00,12.2,10.6,17.2,2.2,371.0,85.6,0.0,2.56,0.91,1999-10-02
7215,00:00:00,12.7,8.2,17.8,8.5,616.9,75.6,0.0,5.02,1.12,1999-10-03
7216,00:00:00,11.9,11.0,14.2,0.0,226.8,87.3,5.5,0.22,0.42,1999-10-04
7217,00:00:00,13.2,7.6,18.8,4.6,347.6,76.3,8.3,3.26,0.63,1999-10-05
7218,00:00:00,11.9,7.4,16.4,5.5,430.3,83.6,0.0,2.74,0.8300000000000001,1999-10-06
7219,00:00:00,10.3,2.8,15.2,4.5,449.4,76.6,0.0,2.7,1.04,1999-10-07
7220,00:00:00,12.3,9.6,17.0,5.0,485.4,77.0,0.0,3.68,1.0,1999-10-08
7222,00:00:00,13.9,7.6,18.2,2.1,377.3,79.3,0.5,2.5,0.74,1999-10-10
7223,00:00:00,14.2,9.6,19.8,8.8,530.0,78.0,0.0,4.5,1.04,1999-10-11
7225,00:00:00,12.0,8.2,16.2,5.9,500.3,80.0,0.0,3.5,1.11,1999-10-13
7226,00:00:00,12.1,10.0,17.4,7.2,534.2,76.3,0.3,4.24,1.12,1999-10-14
7227,00:00:00,12.2,9.6,17.2,5.0,457.9,76.3,0.0,3.54,1.05,1999-10-15
7228,00:00:00,13.0,8.2,17.2,4.1,180.2,75.3,0.0,2.64,0.71,1999-10-16
7229,00:00:00,12.8,9.4,18.6,5.3,508.8,74.6,0.0,3.28,0.75,1999-10-17
7230,00:00:00,13.0,6.8,20.2,7.0,489.7,78.3,1.0,3.54,0.6900000000000001,1999-10-18
7231,00:00:00,14.4,9.6,20.0,6.9,513.1,73.0,2.2,4.1,0.87,1999-10-19
7232,00:00:00,13.0,10.2,18.6,6.4,504.5,80.6,0.0,3.74,0.94,1999-10-20
7233,00:00:00,14.0,6.6,20.2,7.4,527.8,73.6,0.0,4.12,0.8300000000000001,1999-10-21
7234,00:00:00,14.3,10.6,18.6,4.5,396.4,75.6,0.0,2.94,0.77,1999-10-22
7237,00:00:00,13.0,10.4,18.6,4.7,496.0,78.0,0.0,3.48,0.84,1999-10-25
7238,00:00:00,12.9,8.8,18.8,7.1,500.3,82.0,8.0,3.36,0.8200000000000001,1999-10-26
7239,00:00:00,14.1,10.4,21.0,7.4,572.4,77.0,1.5,5.04,0.91,1999-10-27
7242,00:00:00,12.4,10.0,17.4,4.6,392.2,81.6,4.3,2.48,0.64,1999-10-30
7243,00:00:00,12.5,7.0,19.4,7.2,521.5,80.0,6.2,3.64,0.71,1999-10-31
7245,00:00:00,13.4,9.2,18.0,5.3,430.3,75.6,0.6000000000000001,2.5,0.99,1999-11-02
7246,00:00:00,12.4,7.2,18.0,9.1,652.9,73.3,0.0,5.14,1.2,1999-11-03
7247,00:00:00,13.3,9.0,17.6,4.4,424.0,82.6,0.1,1.9,0.67,1999-11-04
7248,00:00:00,12.6,9.6,18.4,3.3,349.8,81.6,7.5,2.2,0.48,1999-11-05
7249,00:00:00,13.3,8.6,18.2,4.2,392.2,79.6,0.0,2.76,1.04,1999-11-06
7250,00:00:00,12.2,6.6,17.0,7.2,521.5,77.6,0.2,3.68,1.15,1999-11-07
7251,00:00:00,12.4,9.8,16.8,5.8,466.4,78.0,0.0,3.38,1.03,1999-11-08
7252,00:00:00,12.6,9.8,17.8,4.1,371.0,81.6,5.9,2.46,0.67,1999-11-09
7253,00:00:00,13.1,8.0,17.8,2.9,368.8,75.3,0.0,2.78,0.77,1999-11-10
7254,00:00:00,13.1,10.2,16.4,1.4,328.6,80.6,0.0,2.26,0.76,1999-11-11
7256,00:00:00,14.2,9.2,20.2,7.5,436.7,74.6,0.0,4.66,0.93,1999-11-13
7257,00:00:00,13.7,7.0,20.2,7.9,693.2,75.6,0.0,4.4,0.97,1999-11-14
7258,00:00:00,14.4,8.0,20.8,7.0,508.8,71.3,0.0,4.5,0.77,1999-11-15
7259,00:00:00,14.8,8.4,20.2,9.7,464.2,66.0,0.0,4.44,0.81,1999-11-16
7260,00:00:00,12.9,7.2,18.2,2.7,324.3,81.0,1.3,2.22,0.5700000000000001,1999-11-17
7261,00:00:00,12.9,11.2,16.2,1.1,243.8,83.6,6.1,1.26,0.45,1999-11-18
7262,00:00:00,13.7,9.4,19.8,4.2,290.4,79.0,0.6000000000000001,2.36,0.55,1999-11-19
7263,00:00:00,13.1,7.8,19.8,3.4,305.2,80.0,0.5,1.86,0.67,1999-11-20
7264,00:00:00,12.8,9.0,20.0,7.4,421.8,73.3,0.0,3.38,0.74,1999-11-21
7265,00:00:00,12.6,6.8,19.6,3.4,284.0,75.3,0.0,2.62,0.56,1999-11-22
7266,00:00:00,12.7,5.8,21.6,6.9,424.0,73.0,1.4,3.36,0.65,1999-11-23
7268,00:00:00,12.8,9.2,16.8,2.5,245.9,80.6,0.1,1.56,0.46,1999-11-25
7269,00:00:00,11.7,8.8,18.2,4.0,320.1,86.6,8.1,2.3,0.53,1999-11-26
7270,00:00:00,13.8,8.4,18.8,6.6,341.3,77.3,0.0,3.3,0.78,1999-11-27
7271,00:00:00,12.2,7.2,17.0,8.2,481.2,81.3,0.0,3.64,0.92,1999-11-28
7272,00:00:00,12.7,4.8,19.6,6.2,169.6,77.0,0.0,2.94,0.7000000000000001,1999-11-29
7273,00:00:00,13.4,7.4,19.2,8.6,462.1,74.3,0.0,2.94,0.81,1999-11-30
7274,00:00:00,11.8,9.2,18.2,2.3,271.3,84.3,0.1,1.46,0.53,1999-12-01
7275,00:00:00,13.3,8.6,18.6,7.0,551.2,77.6,1.6,4.46,1.14,1999-12-02
7276,00:00:00,12.4,7.4,17.6,6.2,510.9,76.6,1.3,3.58,1.05,1999-12-03
7277,00:00:00,13.9,11.0,19.0,7.8,595.7,77.6,0.7000000000000001,3.76,1.12,1999-12-04
7278,00:00:00,13.2,10.4,17.4,4.1,424.0,81.6,0.5,2.62,0.75,1999-12-05
7279,00:00:00,14.0,8.0,19.0,3.0,379.4,75.0,0.0,2.48,0.68,1999-12-06
7280,00:00:00,11.6,9.8,14.4,3.9,356.1,82.0,0.5,2.26,0.91,1999-12-07
7282,00:00:00,13.2,8.4,18.2,6.0,468.5,81.0,0.0,3.92,0.77,1999-12-09
7283,00:00:00,10.3,7.2,15.8,1.6,108.1,90.3,0.0,1.58,0.6900000000000001,1999-12-10
7284,00:00:00,12.9,7.0,18.8,7.3,500.3,80.6,1.2,3.9,0.92,1999-12-11
7671,00:00:00,10.8,5.0,17.4,8.3,513.04,78.0,0.0,2.52,0.98,2001-01-01
7672,00:00:00,12.1,5.8,20.2,9.4,629.64,69.6,0.0,5.8,1.11,2001-01-02
7673,00:00:00,13.6,8.2,18.8,4.1,381.6,77.6,0.0,2.56,0.81,2001-01-03
7674,00:00:00,13.9,5.4,22.6,8.2,678.4,67.3,0.0,5.0,0.89,2001-01-04
7675,00:00:00,14.1,11.2,18.4,5.5,487.6,76.3,0.0,4.34,0.78,2001-01-05
7676,00:00:00,12.3,10.0,15.6,0.2,231.08,80.6,3.1,1.1,0.5700000000000001,2001-01-06
7677,00:00:00,12.8,10.0,16.8,6.7,542.72,80.6,0.2,3.86,1.2,2001-01-07
7678,00:00:00,11.8,9.4,16.6,8.3,551.2,84.6,0.6000000000000001,4.22,1.32,2001-01-08
7679,00:00:00,12.7,6.8,17.2,2.7,371.0,76.3,0.0,2.66,1.05,2001-01-09
7680,00:00:00,14.0,9.4,20.6,6.9,544.84,71.6,0.0,4.44,0.96,2001-01-10
7682,00:00:00,14.0,7.4,21.6,7.6,580.88,71.6,0.0,3.32,0.85,2001-01-12
7683,00:00:00,13.0,9.0,19.4,8.1,568.16,67.0,0.0,4.9,0.96,2001-01-13
7684,00:00:00,12.2,3.6,19.2,10.4,629.64,60.3,0.0,5.52,1.06,2001-01-14
7685,00:00:00,13.3,6.2,19.8,9.5,633.88,68.6,0.0,5.02,1.15,2001-01-15
7686,00:00:00,13.9,10.4,19.8,8.3,610.56,68.0,0.0,5.56,1.22,2001-01-16
7687,00:00:00,13.2,10.6,18.0,4.9,555.44,73.0,0.2,3.44,0.99,2001-01-17
7688,00:00:00,12.5,9.4,17.6,4.5,404.92,75.3,2.0,3.2,1.07,2001-01-18
7689,00:00:00,12.3,7.6,17.2,9.6,636.0,73.0,0.0,4.96,1.19,2001-01-19
7690,00:00:00,13.6,7.8,19.6,9.1,540.6,70.6,0.0,4.7,1.06,2001-01-20
7691,00:00:00,13.2,8.4,19.2,10.0,625.4,72.6,0.0,5.82,1.09,2001-01-21
7692,00:00:00,12.6,7.4,18.8,9.3,608.44,73.3,0.0,5.22,1.05,2001-01-22
7693,00:00:00,12.3,6.8,19.0,9.3,589.36,72.0,0.0,4.7,1.11,2001-01-23
7694,00:00:00,11.9,4.2,18.2,10.4,657.2,71.3,0.0,4.94,1.19,2001-01-24
7695,00:00:00,11.9,5.6,21.0,6.7,470.64,63.0,0.0,3.51,1.11,2001-01-25
7696,00:00:00,11.5,2.0,18.4,10.4,655.08,69.3,0.0,5.18,1.04,2001-01-26
7697,00:00:00,12.4,5.8,19.6,9.4,636.0,72.6,0.0,5.1,1.0,2001-01-27
7698,00:00:00,11.8,2.2,21.0,10.2,614.8,69.3,0.0,5.36,1.08,2001-01-28
7699,00:00:00,10.9,0.0,19.6,10.4,665.68,67.6,0.0,4.68,1.04,2001-01-29
7700,00:00:00,11.6,0.2,20.0,10.1,597.84,67.6,0.0,4.68,1.01,2001-01-30
7701,00:00:00,13.7,6.4,22.0,8.2,568.16,67.0,0.0,5.02,0.94,2001-01-31
7702,00:00:00,11.6,6.6,18.0,9.4,561.8,73.3,0.0,4.28,0.84,2001-02-01
7703,00:00:00,13.0,5.4,22.6,6.4,508.8,68.0,0.0,4.02,1.05,2001-02-02
7704,00:00:00,13.2,6.8,20.0,7.2,597.84,71.3,0.0,4.6,1.19,2001-02-03
7705,00:00:00,14.8,10.0,20.6,8.6,636.0,67.3,0.0,5.4,1.08,2001-02-04
7708,00:00:00,12.0,6.2,16.6,8.8,525.76,81.3,0.0,3.84,1.38,2001-02-07
7709,00:00:00,11.6,9.8,15.6,5.8,472.96,85.6,0.0,3.02,1.11,2001-02-08
7710,00:00:00,12.8,9.2,18.0,3.9,419.76,76.3,1.0,3.54,1.06,2001-02-09
7711,00:00:00,13.9,8.8,18.8,7.5,530.0,74.3,0.5,4.14,1.06,2001-02-10
7712,00:00:00,12.7,10.8,18.0,2.3,277.72,85.6,4.9,1.34,0.73,2001-02-11
7713,00:00:00,13.0,6.8,20.4,5.3,443.08,79.6,6.0,3.44,0.63,2001-02-12
7714,00:00:00,12.0,3.8,19.4,10.3,652.96,74.3,0.0,6.04,1.16,2001-02-13
7715,00:00:00,13.4,8.6,19.2,9.5,642.36,69.3,0.0,4.78,1.42,2001-02-14
7716,00:00:00,13.0,9.4,19.6,9.5,636.0,67.6,0.0,5.72,1.3,2001-02-15
7717,00:00:00,13.6,9.2,20.4,9.7,636.0,63.6,0.0,5.48,1.21,2001-02-16
7718,00:00:00,13.0,4.4,20.4,9.7,678.4,63.6,0.0,5.9,1.03,2001-02-17
7719,00:00:00,13.6,5.4,21.0,7.7,568.16,70.6,0.0,5.14,1.06,2001-02-18
7720,00:00:00,14.2,9.4,19.6,7.3,585.12,67.0,0.0,5.2,1.21,2001-02-19
7721,00:00:00,13.7,10.0,22.0,5.2,417.64,74.0,3.5,3.9,0.8200000000000001,2001-02-20
7722,00:00:00,13.6,10.6,18.0,3.6,326.48,77.6,0.0,2.94,0.91,2001-02-21
7724,00:00:00,13.5,10.4,19.0,7.2,544.84,76.0,0.2,3.96,1.08,2001-02-23
7725,00:00:00,13.4,10.0,19.4,6.6,563.92,75.0,0.0,2.9,1.14,2001-02-24
7726,00:00:00,13.7,10.4,19.8,7.9,576.64,71.6,0.0,5.4,1.05,2001-02-25
7727,00:00:00,13.6,8.6,18.2,1.4,256.64,74.6,0.0,2.72,0.8200000000000001,2001-02-26
7728,00:00:00,14.5,10.4,22.4,5.9,477.0,66.0,0.0,4.02,0.86,2001-02-27
7729,00:00:00,14.6,9.0,21.6,2.8,349.8,72.3,1.4,2.96,0.75,2001-02-28
7730,00:00:00,11.5,2.4,19.0,8.6,593.6,69.0,0.0,4.52,0.89,2001-03-01
7731,00:00:00,12.9,9.4,21.0,8.7,602.08,72.3,0.0,5.5,1.11,2001-03-02
7732,00:00:00,14.3,6.4,20.0,9.3,678.4,67.6,0.0,5.92,1.4,2001-03-03
7733,00:00:00,14.1,9.0,20.4,8.4,665.68,70.3,0.0,5.48,1.25,2001-03-04
7735,00:00:00,11.8,9.0,14.8,2.1,360.4,83.3,0.0,2.34,0.84,2001-03-06
7736,00:00:00,13.1,9.2,17.4,7.3,544.84,79.3,0.0,3.68,1.25,2001-03-07
7737,00:00:00,12.4,9.4,16.6,7.4,583.0,78.3,6.2,4.28,1.22,2001-03-08
7738,00:00:00,12.5,9.0,17.0,5.4,498.2,88.3,0.0,3.72,1.12,2001-03-09
7739,00:00:00,13.0,10.2,17.0,5.3,466.4,77.0,0.0,3.84,1.16,2001-03-10
7740,00:00:00,13.9,8.8,20.4,4.7,432.48,77.6,0.2,2.98,0.8,2001-03-11
7741,00:00:00,13.9,9.2,20.2,8.1,519.4,75.3,3.7,3.24,0.8200000000000001,2001-03-12
7742,00:00:00,12.5,2.8,20.2,9.0,578.76,69.3,0.0,4.84,1.07,2001-03-13
7743,00:00:00,14.0,9.4,20.4,4.4,479.12,71.6,0.0,3.62,0.99,2001-03-14
7744,00:00:00,14.7,9.6,21.8,5.7,451.56,70.0,1.2,4.1,1.01,2001-03-15
7745,00:00:00,14.7,10.8,20.4,5.0,462.16,65.6,0.5,2.54,1.13,2001-03-16
7746,00:00:00,14.0,10.4,20.2,7.4,597.84,70.3,0.0,5.18,0.61,2001-03-17
7747,00:00:00,12.6,7.0,20.8,3.6,290.44,78.0,4.4,1.94,0.35,2001-03-18
7748,00:00:00,12.3,10.6,16.2,0.5,186.56,85.0,7.6,1.68,0.6000000000000001,2001-03-19
7749,00:00:00,13.2,10.8,17.8,1.0,273.48,86.0,2.6,1.9,0.61,2001-03-20
7750,00:00:00,13.0,9.8,19.8,1.9,356.16,81.3,4.7,2.26,0.42,2001-03-21
7751,00:00:00,12.9,10.6,18.6,0.9,286.2,81.6,9.8,1.8,0.96,2001-03-22
7752,00:00:00,13.0,10.6,18.8,4.9,474.88,78.0,0.0,3.7,0.99,2001-03-23
7753,00:00:00,11.9,7.4,17.8,2.8,345.56,84.3,0.0,1.98,0.64,2001-03-24
7754,00:00:00,13.0,9.0,19.4,7.4,585.12,75.3,0.0,4.36,1.18,2001-03-25
7755,00:00:00,13.7,8.6,20.6,8.1,604.2,72.3,0.0,4.7,1.05,2001-03-26
7756,00:00:00,14.7,10.2,21.4,6.6,566.04,70.3,0.7000000000000001,4.74,1.14,2001-03-27
7757,00:00:00,14.1,11.0,19.0,6.0,591.48,74.0,0.0,4.76,1.11,2001-03-28
7758,00:00:00,13.8,11.4,18.6,5.3,519.4,75.3,0.0,5.12,1.13,2001-03-29
7759,00:00:00,13.9,9.8,19.0,5.5,434.6,71.6,0.0,3.14,0.77,2001-03-30
7760,00:00:00,14.0,8.2,20.8,7.7,587.24,71.3,0.0,4.68,0.89,2001-03-31
7761,00:00:00,12.6,1.8,21.0,8.6,551.2,62.3,0.0,3.88,0.78,2001-04-01
7762,00:00:00,11.8,7.8,17.6,9.6,549.08,71.0,0.0,5.04,1.01,2001-04-02
7763,00:00:00,13.1,9.4,18.6,3.5,400.68,77.3,0.0,3.2,0.94,2001-04-03
7764,00:00:00,13.2,7.8,20.4,9.5,665.08,67.6,0.0,5.18,1.05,2001-04-04
7766,00:00:00,11.7,7.0,17.2,5.2,407.04,85.6,0.2,2.38,0.89,2001-04-06
7767,00:00:00,12.7,6.0,18.0,9.0,646.6,73.0,0.0,4.74,1.2,2001-04-07
7768,00:00:00,11.7,9.4,16.4,5.2,464.28,83.0,0.4,3.32,1.17,2001-04-08
7769,00:00:00,13.5,10.2,17.4,6.1,419.76,77.0,3.0,2.5,1.09,2001-04-09
7770,00:00:00,13.5,9.4,19.0,5.3,496.08,74.3,0.0,3.6,1.09,2001-04-10
7771,00:00:00,14.6,10.2,19.8,6.1,508.8,76.6,0.0,3.92,0.94,2001-04-11
7772,00:00:00,13.9,9.2,19.0,7.2,462.16,78.0,0.0,3.5,0.84,2001-04-12
7773,00:00:00,14.3,11.2,19.8,6.4,508.8,72.6,0.0,4.58,1.14,2001-04-13
7774,00:00:00,14.0,11.4,18.2,7.3,424.0,73.0,0.0,5.1,1.2,2001-04-14
7775,00:00:00,12.8,8.2,18.4,3.7,445.2,76.3,2.1,3.0,1.0,2001-04-15
7776,00:00:00,13.0,11.0,18.2,3.1,440.96,81.0,0.0,3.1,1.04,2001-04-16
7777,00:00:00,12.7,10.8,16.6,0.8,243.8,82.0,0.4,1.86,0.81,2001-04-17
7778,00:00:00,13.9,10.0,19.6,6.3,595.72,69.0,0.5,5.58,1.16,2001-04-18
7779,00:00:00,13.8,8.4,19.2,5.2,434.0,75.6,0.2,3.46,0.84,2001-04-19
7780,00:00:00,14.8,8.4,21.2,8.4,572.4,69.3,0.0,4.56,1.01,2001-04-20
7781,00:00:00,14.6,8.8,21.6,8.6,625.4,68.3,0.0,4.84,0.93,2001-04-21
7782,00:00:00,14.0,6.2,21.8,6.3,487.6,67.3,0.0,3.86,0.78,2001-04-22
7783,00:00:00,14.2,10.0,22.0,5.2,402.8,74.0,0.0,3.26,0.91,2001-04-23
7784,00:00:00,13.3,10.8,19.0,7.4,536.36,73.6,0.0,4.22,1.08,2001-04-24
7785,00:00:00,12.2,6.6,17.2,6.4,434.6,76.3,2.8,3.24,1.05,2001-04-25
7786,00:00:00,12.4,10.6,15.8,2.5,296.8,82.3,0.8,1.44,0.76,2001-04-26
7787,00:00:00,13.3,8.8,17.2,3.9,415.52,79.3,0.3,2.68,1.06,2001-04-27
7788,00:00:00,13.4,9.4,18.2,3.2,366.76,79.6,0.6000000000000001,2.0,0.99,2001-04-28
7789,00:00:00,13.0,10.2,18.4,3.8,413.4,80.0,0.0,3.1,1.06,2001-04-29
7790,00:00:00,13.7,8.8,18.6,3.1,354.04,78.0,0.0,2.36,0.91,2001-04-30
7791,00:00:00,13.4,5.8,20.2,9.4,557.56,64.0,0.0,5.04,0.9,2001-05-01
7792,00:00:00,11.2,7.2,17.0,5.7,496.08,75.3,0.0,3.96,1.18,2001-05-02
7793,00:00:00,12.4,6.8,20.4,4.2,368.88,82.0,5.6,2.22,0.71,2001-05-03
7794,00:00:00,12.9,11.2,16.6,2.2,349.8,81.6,0.0,2.78,0.92,2001-05-04
7795,00:00:00,13.7,9.0,18.6,4.6,542.72,81.6,0.0,2.68,0.77,2001-05-05
7796,00:00:00,12.1,8.0,16.8,1.7,309.52,82.6,0.6000000000000001,2.0,0.68,2001-05-06
7797,00:00:00,12.8,8.0,16.6,6.7,532.12,78.3,0.5,3.64,1.21,2001-05-07
7798,00:00:00,11.2,9.2,14.8,1.4,334.96,89.3,2.3,0.98,0.74,2001-05-08
7799,00:00:00,12.5,10.2,17.2,5.3,525.76,81.0,2.9,4.0,1.23,2001-05-09
7800,00:00:00,13.3,7.4,19.0,9.0,572.4,74.3,0.0,4.44,1.18,2001-05-10
7801,00:00:00,13.9,11.4,18.8,6.9,530.0,77.3,3.7,4.36,1.04,2001-05-11
7802,00:00:00,14.3,9.4,19.0,8.9,566.04,75.6,0.0,4.18,0.96,2001-05-12
7803,00:00:00,13.6,11.0,18.6,3.8,434.6,78.0,0.3,3.14,0.93,2001-05-13
7804,00:00:00,13.3,8.2,17.4,4.0,349.8,81.0,2.8,2.46,0.77,2001-05-14
7805,00:00:00,13.4,9.8,18.0,1.8,394.32,80.3,0.3,2.6,0.77,2001-05-15
7806,00:00:00,14.3,9.0,19.0,3.3,504.52,74.6,0.0,3.66,0.9,2001-05-16
7807,00:00:00,13.5,6.4,18.6,7.8,551.2,79.6,0.3,3.66,1.15,2001-05-17
7808,00:00:00,14.1,10.8,18.4,6.5,530.0,77.6,0.0,3.64,1.16,2001-05-18
7809,00:00:00,12.2,8.6,16.2,0.0,203.52,83.6,0.0,1.86,0.71,2001-05-19
7810,00:00:00,13.6,8.6,17.8,0.5,377.36,77.0,2.6,2.8,1.06,2001-05-20
7811,00:00:00,12.9,10.2,17.6,4.5,540.6,82.0,0.0,3.92,0.91,2001-05-21
7812,00:00:00,13.7,8.2,19.0,7.3,530.0,75.0,0.0,3.88,0.96,2001-05-22
7813,00:00:00,14.2,9.0,20.4,7.3,553.32,73.6,0.0,4.54,0.94,2001-05-23
7814,00:00:00,14.4,10.0,19.0,7.7,549.08,74.3,0.0,3.88,0.89,2001-05-24
7816,00:00:00,11.5,9.0,15.4,0.5,192.92,90.0,9.4,0.86,0.37,2001-05-26
7817,00:00:00,13.6,9.6,18.8,7.4,517.28,78.0,0.4,3.6,0.86,2001-05-27
7818,00:00:00,12.7,8.6,16.4,2.8,575.6,81.3,0.7000000000000001,2.12,0.84,2001-05-28
7819,00:00:00,13.6,9.6,16.8,3.6,290.44,83.0,0.0,2.28,1.03,2001-05-29
7820,00:00:00,12.7,9.0,16.8,2.4,368.88,86.3,0.5,2.78,1.01,2001-05-30
7821,00:00:00,12.1,9.8,14.8,0.8,318.0,82.6,0.9,2.02,0.97,2001-05-31
7822,00:00:00,12.8,5.8,17.8,10.1,610.56,63.3,0.0,5.1,1.07,2001-06-01
7823,00:00:00,11.7,8.8,17.0,6.0,421.88,80.6,0.0,4.28,1.56,2001-06-02
7824,00:00:00,13.4,8.6,18.8,5.1,415.56,74.0,0.0,3.78,1.13,2001-06-03
7825,00:00:00,13.6,11.2,18.2,5.4,379.48,80.6,0.0,2.96,1.14,2001-06-04
7826,00:00:00,14.8,9.6,20.0,5.7,513.04,77.3,0.6000000000000001,3.8,0.84,2001-06-05
7827,00:00:00,12.9,9.8,17.4,3.1,377.36,79.6,0.0,2.46,0.76,2001-06-06
7828,00:00:00,11.4,10.2,16.4,1.7,362.52,83.6,0.2,2.48,1.23,2001-06-07
7829,00:00:00,12.5,8.6,16.2,2.2,368.88,80.6,0.0,3.2,1.1,2001-06-08
7830,00:00:00,12.8,9.4,17.4,6.6,572.4,78.3,0.0,3.94,1.15,2001-06-09
7831,00:00:00,13.1,10.0,17.4,7.9,530.0,78.6,0.3,4.36,1.24,2001-06-10
7832,00:00:00,13.6,10.4,18.2,6.0,464.28,74.3,0.1,3.46,0.94,2001-06-11
7833,00:00:00,13.8,9.4,19.6,6.7,424.0,81.0,0.0,3.52,0.91,2001-06-12
7834,00:00:00,12.3,9.4,16.6,6.3,502.44,79.0,1.3,3.76,1.07,2001-06-13
7835,00:00:00,12.6,9.8,17.6,7.5,551.2,79.6,0.3,3.84,1.05,2001-06-14
7836,00:00:00,12.8,8.4,16.8,4.6,449.44,80.0,0.0,3.1,0.98,2001-06-15
7837,00:00:00,12.4,8.6,17.2,7.5,572.4,80.0,0.0,3.96,1.01,2001-06-16
7838,00:00:00,12.2,9.2,17.2,4.3,368.88,80.3,0.0,2.48,0.75,2001-06-17
7839,00:00:00,12.4,9.0,16.8,3.5,332.84,82.6,0.0,2.2,1.04,2001-06-18
7840,00:00:00,12.2,10.0,15.6,1.3,318.0,82.6,2.5,1.88,0.9,2001-06-19
7841,00:00:00,12.1,10.4,17.2,3.2,330.72,83.3,9.8,1.44,0.92,2001-06-20
7842,00:00:00,11.9,9.6,16.2,7.8,589.36,84.0,0.0,3.98,1.14,2001-06-21
7843,00:00:00,11.4,7.2,15.4,7.0,462.16,82.6,0.0,3.12,1.11,2001-06-22
7844,00:00:00,10.9,9.2,14.2,1.9,315.88,88.3,0.0,2.04,1.04,2001-06-23
7845,00:00:00,11.9,9.0,15.4,3.4,347.68,82.3,0.4,2.3,1.09,2001-06-24
7846,00:00:00,12.6,9.6,17.2,8.2,563.92,79.3,0.0,4.62,1.7,2001-06-25
7847,00:00:00,12.3,9.8,16.6,9.2,580.88,85.0,3.3,4.42,1.84,2001-06-26
7848,00:00:00,11.8,10.2,15.8,5.7,498.2,83.3,0.2,3.22,1.29,2001-06-27
7849,00:00:00,13.0,9.0,17.4,6.5,464.28,77.6,0.9,2.62,0.91,2001-06-28
7850,00:00:00,11.9,8.2,15.4,1.2,307.4,84.6,0.0,2.24,1.0,2001-06-29
7851,00:00:00,12.7,10.2,17.2,4.8,428.24,82.3,0.1,3.24,1.3,2001-06-30
7852,00:00:00,13.3,9.4,18.6,10.2,608.44,69.6,0.0,3.2,1.08,2001-07-01
7853,00:00:00,12.5,9.2,17.6,3.2,284.08,76.0,0.0,2.86,1.53,2001-07-02
7854,00:00:00,14.0,10.6,20.0,8.1,631.76,72.3,0.5,4.76,1.13,2001-07-03
7855,00:00:00,13.6,10.8,18.4,0.1,339.2,77.3,0.0,2.7,1.01,2001-07-04
7856,00:00:00,14.9,9.0,20.0,1.4,415.52,77.3,1.0,2.9,0.8200000000000001,2001-07-05
7857,00:00:00,12.1,8.6,16.2,6.1,415.56,85.0,2.5,2.92,1.13,2001-07-06
7858,00:00:00,12.0,7.6,16.0,5.4,424.0,79.3,0.0,2.9,1.13,2001-07-07
7859,00:00:00,12.2,10.2,16.4,5.0,553.32,81.6,0.5,3.8,1.49,2001-07-08
7861,00:00:00,13.3,10.0,18.6,5.6,470.64,76.0,0.0,4.36,1.1,2001-07-10
7862,00:00:00,12.7,6.6,18.2,8.5,508.8,78.0,0.0,3.66,1.04,2001-07-11
7863,00:00:00,13.6,10.6,18.2,5.2,432.48,83.0,0.0,3.16,0.96,2001-07-12
7864,00:00:00,12.9,7.2,17.8,8.3,519.4,77.6,0.4,3.58,1.14,2001-07-13
